customer_id,recency_days,frequency,monetary,avg_order_value,return_rate,order_count,days_active,tenure_days,avg_items_per_order,purchase_trend,region,acquisition_channel,age_group,churn_label,segment_name,cluster_id
14004,43,11,6258.45,568.95,0.0,11,392,435,14.21161825726141,1,UK,Organic Search,45-54,False,Champions,1
14005,9,5,2773.92,554.784,0.0,5,206,215,26.642857142857142,-1,UK,Organic Search,25-34,False,Promising New,0
14006,115,7,2052.99,293.2842857142857,0.0,7,537,652,25.623376623376622,-1,UK,Direct,25-34,True,At-Risk Big Spenders,3
14007,512,1,79.48,79.48,0.0,1,0,512,3.2,1,UK,Organic Search,55-64,True,Lost Low-Value,2
14008,375,1,509.04,509.04,0.5,1,57,432,10.1875,-1,UK,Paid Search,35-44,True,Lost Low-Value,2
14009,198,3,1099.91,366.63666666666666,0.25,3,264,462,12.85135135135135,1,UK,Email,45-54,True,At-Risk Big Spenders,3
14010,565,2,445.15,222.575,0.3333333333333333,2,0,565,7.375,2,UK,Paid Search,65+,True,Lost Low-Value,2
14011,480,2,457.82,228.91,0.3333333333333333,2,127,607,20.125,0,UK,Organic Search,35-44,True,Lost Low-Value,2
14012,277,1,328.8,328.8,0.0,1,0,277,14.545454545454545,1,UK,Organic Search,25-34,True,Lost Low-Value,2
14013,110,5,1084.57,216.914,0.16666666666666666,5,622,732,11.397058823529411,3,UK,Organic Search,35-44,True,At-Risk Big Spenders,3
14014,77,3,1908.77,636.2566666666667,0.0,3,499,576,24.57894736842105,-1,UK,Organic Search,18-24,False,At-Risk Big Spenders,3
14015,52,1,917.34,917.34,0.0,1,0,52,18.9,1,UK,Email,25-34,False,Promising New,0
14016,154,11,11301.73,1027.43,0.15384615384615385,11,546,700,12.807174887892376,-1,Europe,Direct,18-24,True,Champions,1
14017,571,1,229.75,229.75,0.0,1,0,571,5.214285714285714,1,UK,Organic Search,55-64,True,Lost Low-Value,2
14018,645,1,367.15,367.15,0.0,1,0,645,17.23076923076923,1,UK,Paid Search,45-54,True,Lost Low-Value,2
14019,46,3,1405.77,468.59,0.25,3,92,138,15.045454545454545,-1,UK,Direct,25-34,False,Promising New,0
14020,16,4,1249.01,312.2525,0.2,4,513,529,9.0,0,UK,Organic Search,25-34,False,Promising New,0
14021,155,7,1716.58,245.22571428571428,0.0,7,437,592,9.755555555555556,1,UK,Organic Search,45-54,True,At-Risk Big Spenders,3
14022,225,2,792.15,396.075,0.0,2,261,486,14.48936170212766,0,UK,Referral,55-64,True,Lost Low-Value,2
14023,7,2,584.07,292.035,0.0,2,243,250,11.129032258064516,0,UK,Paid Search,25-34,False,Promising New,0
14024,121,3,645.74,215.24666666666667,0.0,3,269,390,7.0,1,UK,Organic Search,25-34,True,At-Risk Big Spenders,3
14025,464,8,4057.9,507.2375,0.2,8,119,583,19.333333333333332,-2,UK,Email,55-64,True,At-Risk Big Spenders,3
14026,470,2,713.11,356.555,0.0,2,155,625,8.54,0,UK,Paid Search,55-64,True,Lost Low-Value,2
14027,60,1,104.82,104.82,0.0,1,0,60,10.333333333333334,1,UK,Paid Search,55-64,False,Lost Low-Value,2
14028,550,3,1305.0,435.0,0.25,3,0,550,100.0,3,UK,Organic Search,25-34,True,At-Risk Big Spenders,3
14029,63,2,467.66,233.83,0.0,2,81,144,13.2,0,UK,Organic Search,25-34,False,Promising New,0
14030,18,20,7521.8,376.09,0.09090909090909091,20,720,738,5.115291262135922,0,UK,Paid Search,35-44,False,Champions,1
14031,7,44,35967.91,817.4525,0.18518518518518517,44,729,736,16.18,-6,UK,Direct,25-34,False,Champions,1
14032,2,16,4503.33,281.458125,0.36,16,723,725,15.252173913043478,4,UK,Referral,55-64,False,Champions,1
14033,555,1,19.0,19.0,0.0,1,0,555,100.0,1,UK,Paid Search,18-24,True,Lost Low-Value,2
14034,22,3,648.89,216.29666666666665,0.25,3,135,157,4.883720930232558,-1,UK,Organic Search,45-54,False,Promising New,0
14035,28,9,2794.75,310.52777777777777,0.18181818181818182,9,584,612,9.689655172413794,1,UK,Paid Search,55-64,False,Champions,1
14036,284,1,626.65,626.65,0.0,1,0,284,7.052631578947368,1,UK,Email,65+,True,Lost Low-Value,2
14037,176,6,836.95,139.49166666666667,0.14285714285714285,6,556,732,5.175438596491228,-2,UK,Referral,45-54,True,At-Risk Big Spenders,3
14038,78,5,3069.88,613.976,0.375,5,595,673,10.608695652173912,1,UK,Direct,55-64,False,At-Risk Big Spenders,3
14039,33,2,267.28,133.64,0.0,2,542,575,19.2,0,UK,Email,18-24,False,Promising New,0
14040,40,35,12523.81,357.82314285714284,0.14634146341463414,35,698,738,6.366197183098591,-9,UK,Direct,35-44,False,Champions,1
14041,266,1,141.41,141.41,0.0,1,0,266,4.476190476190476,1,UK,Referral,18-24,True,Lost Low-Value,2
14042,725,1,431.98,431.98,0.0,1,0,725,8.571428571428571,1,UK,Paid Search,65+,True,Lost Low-Value,2
14043,491,2,302.6,151.3,0.3333333333333333,2,238,729,3.707317073170732,0,UK,Referral,55-64,True,Lost Low-Value,2
14044,26,10,2994.99,299.499,0.09090909090909091,10,658,684,2.0884848484848484,-2,UK,Organic Search,18-24,False,Champions,1
14045,109,16,8789.86,549.36625,0.15789473684210525,16,591,700,82.10810810810811,-6,UK,Organic Search,18-24,True,Champions,1
14046,284,1,151.59,151.59,0.0,1,0,284,34.07692307692308,1,UK,Organic Search,35-44,True,Lost Low-Value,2
14047,8,14,3968.11,283.43642857142856,0.2631578947368421,14,668,676,10.138157894736842,-6,UK,Direct,25-34,False,Champions,1
14048,277,3,748.69,249.56333333333333,0.25,3,105,382,3.3120567375886525,-1,UK,Direct,55-64,True,At-Risk Big Spenders,3
14049,16,13,13023.4,1001.8,0.2777777777777778,13,601,617,7.9924599434495756,-5,UK,Referral,25-34,False,Champions,1
14050,31,2,746.36,373.18,0.0,2,75,106,12.75925925925926,0,UK,Direct,45-54,False,Promising New,0
14051,0,37,21770.98,588.4048648648649,0.11904761904761904,37,736,736,17.952830188679247,9,UK,Paid Search,35-44,False,Champions,1
14052,19,2,466.66,233.33,0.0,2,371,390,1.4380165289256197,0,UK,Email,35-44,False,Promising New,0
14053,124,4,540.5,135.125,0.0,4,362,486,51.111111111111114,0,UK,Organic Search,25-34,True,At-Risk Big Spenders,3
14054,65,1,92.46,92.46,0.0,1,0,65,10.333333333333334,1,UK,Referral,65+,False,Lost Low-Value,2
14055,106,3,1505.12,501.70666666666665,0.0,3,617,723,20.484848484848484,-1,UK,Referral,45-54,True,At-Risk Big Spenders,3
14056,1,23,8152.71,354.46565217391304,0.20689655172413793,23,283,284,3.9080882352941178,-1,UK,Direct,35-44,False,Champions,1
14057,23,22,8139.02,369.95545454545453,0.043478260869565216,22,713,736,14.143176733780761,12,UK,Organic Search,35-44,False,Champions,1
14058,462,2,469.19,234.595,0.0,2,68,530,8.791666666666666,0,UK,Paid Search,55-64,True,Lost Low-Value,2
14059,266,1,183.6,183.6,0.0,1,0,266,16.0,1,UK,Social Media,45-54,True,Lost Low-Value,2
14060,4,30,8670.56,289.01866666666666,0.0625,30,634,638,27.655038759689923,0,UK,Referral,45-54,False,Champions,1
14061,507,3,917.43,305.81,0.0,3,231,738,7.0,-1,UK,Email,45-54,True,At-Risk Big Spenders,3
14062,9,24,24618.53,1025.7720833333333,0.1111111111111111,24,720,729,30.24705882352941,0,UK,Social Media,55-64,False,Champions,1
14063,686,7,8578.38,1225.4828571428573,0.0,7,45,731,67.89473684210526,-1,UK,Direct,25-34,True,At-Risk Big Spenders,3
14064,29,15,2835.02,189.00133333333332,0.2857142857142857,15,658,687,11.61864406779661,-5,UK,Referral,45-54,False,Champions,1
14065,389,3,891.02,297.00666666666666,0.25,3,42,431,11.877551020408163,1,UK,Direct,35-44,True,At-Risk Big Spenders,3
14066,266,1,152.55,152.55,0.0,1,0,266,6.428571428571429,1,UK,Social Media,35-44,True,Lost Low-Value,2
14067,63,2,374.7,187.35,0.0,2,33,96,6.9423076923076925,0,UK,Organic Search,65+,False,Promising New,0
14068,320,4,1516.72,379.18,0.2,4,357,677,4.722222222222222,-2,UK,Direct,65+,True,At-Risk Big Spenders,3
14069,514,2,225.81,112.905,0.0,2,47,561,1.4146341463414633,0,UK,Email,35-44,True,Lost Low-Value,2
14070,684,1,321.6,321.6,0.0,1,0,684,2.073170731707317,1,UK,Organic Search,35-44,True,Lost Low-Value,2
14071,3,8,1422.75,177.84375,0.1111111111111111,8,261,264,2.9781931464174454,4,UK,Paid Search,55-64,False,Champions,1
14072,666,1,390.85,390.85,0.0,1,0,666,3.4210526315789473,1,UK,Direct,65+,True,Lost Low-Value,2
14073,21,1,151.04,151.04,0.5,1,11,32,10.0,-1,UK,Social Media,45-54,False,Promising New,0
14074,623,1,219.4,219.4,0.0,1,0,623,38.0,1,UK,Email,18-24,True,Lost Low-Value,2
14075,4,5,1724.87,344.974,0.0,5,466,470,18.6625,-1,UK,Direct,25-34,False,Promising New,0
14076,129,1,118.67,118.67,0.0,1,0,129,1.7954545454545454,1,UK,Paid Search,55-64,True,Lost Low-Value,2
14077,40,6,615.08,102.51333333333334,0.0,6,355,395,6.714285714285714,0,UK,Direct,45-54,False,Promising New,0
14078,101,9,1551.82,172.42444444444445,0.0,9,520,621,3.979591836734694,1,UK,Referral,45-54,True,At-Risk Big Spenders,3
14079,124,2,618.73,309.365,0.0,2,558,682,23.23076923076923,0,UK,Referral,45-54,True,Lost Low-Value,2
14080,32,5,1115.68,223.136,0.16666666666666666,5,705,737,3.2289156626506026,-3,UK,Paid Search,35-44,False,Promising New,0
14081,267,10,4867.57,486.757,0.375,10,462,729,4.0059241706161135,-4,UK,Organic Search,35-44,True,At-Risk Big Spenders,3
14082,364,2,413.36,206.68,0.0,2,28,392,3.7846153846153845,0,UK,Organic Search,45-54,True,Lost Low-Value,2
14083,4,11,1079.79,98.16272727272727,0.0,11,717,721,4.0,5,UK,Referral,25-34,False,Champions,1
14084,512,1,150.5,150.5,0.0,1,0,512,43.714285714285715,1,UK,Referral,45-54,True,Lost Low-Value,2
14085,2,32,9703.99,303.2496875,0.030303030303030304,32,729,731,6.154214559386973,2,UK,Direct,45-54,False,Champions,1
14086,462,1,39.95,39.95,0.0,1,0,462,1.0,1,UK,Organic Search,55-64,True,Lost Low-Value,2
14087,2,3,829.47,276.49,0.4,3,733,735,3.3708920187793425,-1,UK,Direct,25-34,False,Promising New,0
14088,10,16,64036.8,4002.3,0.1111111111111111,16,411,421,22.39882697947214,8,UK,Paid Search,45-54,False,Champions,1
14089,56,1,158.75,158.75,0.0,1,0,56,10.23076923076923,1,UK,Organic Search,25-34,False,Lost Low-Value,2
14090,324,1,76.32,76.32,0.0,1,0,324,72.0,1,UK,Direct,25-34,True,Lost Low-Value,2
14091,654,2,4068.76,2034.38,0.0,2,44,698,99.6923076923077,0,UK,Email,35-44,True,At-Risk Big Spenders,3
14092,7,24,7229.45,301.2270833333333,0.1111111111111111,24,716,723,9.667560321715818,4,UK,Organic Search,18-24,False,Champions,1
14093,12,1,433.86,433.86,0.0,1,0,12,3.91,1,UK,Referral,55-64,False,Promising New,0
14094,439,1,311.77,311.77,0.5,1,0,439,3.6744186046511627,1,UK,Organic Search,55-64,True,Lost Low-Value,2
14095,722,1,2.95,2.95,0.0,1,0,722,1.0,1,UK,Paid Search,18-24,True,Lost Low-Value,2
14096,4,17,53248.51,3132.265294117647,0.0,17,97,101,3.2047105004906773,1,UK,Referral,55-64,False,Champions,1
14097,481,2,422.86,211.43,0.0,2,164,645,8.8,0,UK,Email,35-44,True,Lost Low-Value,2
14098,36,1,147.35,147.35,0.0,1,0,36,4.9523809523809526,1,UK,Organic Search,45-54,False,Promising New,0
14099,16,20,5750.91,287.5455,0.09090909090909091,20,713,729,7.036468330134357,2,UK,Direct,55-64,False,Champions,1
14100,137,1,191.95,191.95,0.0,1,0,137,2.52,1,UK,Paid Search,35-44,True,Lost Low-Value,2
14101,73,13,7914.33,608.7946153846154,0.07142857142857142,13,548,621,58.86666666666667,-1,UK,Organic Search,25-34,False,Champions,1
14102,5,5,1105.88,221.176,0.375,5,39,44,13.258620689655173,1,UK,Organic Search,18-24,False,Promising New,0
14104,154,5,740.53,148.106,0.0,5,406,560,3.6940298507462686,-1,UK,Organic Search,35-44,True,At-Risk Big Spenders,3
14105,85,5,5988.83,1197.766,0.4444444444444444,5,636,721,12.666666666666666,-3,UK,Social Media,55-64,False,At-Risk Big Spenders,3
14106,737,1,214.8,214.8,0.0,1,0,737,24.0,1,UK,Referral,35-44,True,Lost Low-Value,2
14107,51,11,4877.3,443.3909090909091,0.15384615384615385,11,679,730,14.783898305084746,3,UK,Referral,35-44,False,Champions,1
14108,30,4,1044.96,261.24,0.2,4,708,738,12.692307692307692,0,UK,Referral,18-24,False,Promising New,0
14109,23,1,144.2,144.2,0.5,1,49,72,9.777777777777779,-1,UK,Direct,55-64,False,Promising New,0
14110,3,33,12987.95,393.5742424242424,0.05714285714285714,33,735,738,14.598997493734336,-9,UK,Direct,25-34,False,Champions,1
14111,14,4,668.65,167.1625,0.2,4,227,241,41.4,2,UK,Direct,45-54,False,Promising New,0
14112,22,13,5834.59,448.81461538461537,0.5185185185185185,13,700,722,10.855828220858896,1,UK,Referral,45-54,False,Champions,1
14113,3,16,6707.81,419.238125,0.4838709677419355,16,729,732,26.483606557377048,-8,UK,Organic Search,25-34,False,Champions,1
14114,273,7,1364.09,194.87,0.0,7,333,606,8.783783783783784,1,UK,Email,18-24,True,At-Risk Big Spenders,3
14115,501,2,622.67,311.335,0.0,2,165,666,23.136363636363637,0,UK,Paid Search,35-44,True,Lost Low-Value,2
14116,19,5,1382.74,276.548,0.0,5,102,121,9.819444444444445,1,UK,Direct,25-34,False,Promising New,0
14117,143,1,90.0,90.0,0.0,1,0,143,24.0,1,UK,Referral,45-54,True,Lost Low-Value,2
14118,428,1,458.45,458.45,0.0,1,0,428,6.466666666666667,1,UK,Organic Search,45-54,True,Lost Low-Value,2
14119,354,2,183.37,91.685,0.3333333333333333,2,364,718,16.09090909090909,0,UK,Social Media,25-34,True,Lost Low-Value,2
14121,3,4,2780.15,695.0375,0.3333333333333333,4,56,59,13.09433962264151,2,UK,Email,18-24,False,Promising New,0
14122,394,3,362.42,120.80666666666667,0.4,3,343,737,8.76923076923077,-1,UK,Direct,25-34,True,Lost Low-Value,2
14123,733,1,436.18,436.18,0.0,1,0,733,9.75,1,UK,Organic Search,45-54,True,Lost Low-Value,2
14124,84,1,168.08,168.08,0.0,1,0,84,94.4,1,UK,Organic Search,45-54,False,Lost Low-Value,2
14125,10,3,2720.63,906.8766666666667,0.0,3,68,78,9.80722891566265,1,UK,Organic Search,45-54,False,Promising New,0
14126,7,4,973.18,243.295,0.2,4,437,444,16.25581395348837,2,UK,Organic Search,25-34,False,Promising New,0
14127,122,6,1900.08,316.68,0.0,6,303,425,7.076923076923077,-2,UK,Organic Search,35-44,True,At-Risk Big Spenders,3
14128,60,3,924.21,308.07,0.25,3,491,551,12.523076923076923,1,UK,Social Media,35-44,False,Promising New,0
14129,1,9,2591.34,287.9266666666667,0.0,9,578,579,12.972477064220184,1,UK,Organic Search,65+,False,Champions,1
14130,319,4,1858.77,464.6925,0.0,4,409,728,5.5227272727272725,2,UK,Organic Search,45-54,True,At-Risk Big Spenders,3
14131,648,1,168.22,168.22,0.0,1,0,648,2.282608695652174,1,UK,Paid Search,55-64,True,Lost Low-Value,2
14132,2,11,3580.83,325.53,0.08333333333333333,11,181,183,16.8,1,UK,Referral,25-34,False,Champions,1
14133,129,4,911.14,227.785,0.3333333333333333,4,604,733,11.055555555555555,2,UK,Paid Search,35-44,True,At-Risk Big Spenders,3
14134,382,15,11059.91,737.3273333333333,0.0,15,347,729,31.833333333333332,-1,UK,Referral,45-54,True,At-Risk Big Spenders,3
14135,1,24,7968.51,332.02125,0.04,24,736,737,31.40639269406393,4,UK,Email,35-44,False,Champions,1
14136,400,5,1570.81,314.162,0.2857142857142857,5,331,731,10.830188679245284,-1,UK,Referral,45-54,True,At-Risk Big Spenders,3
14137,681,1,304.1,304.1,0.5,1,14,695,38.0,-1,UK,Direct,35-44,True,Lost Low-Value,2
14138,1,2,965.88,482.94,0.0,2,62,63,13.043478260869565,0,UK,Referral,65+,False,Promising New,0
14139,46,4,1086.8,271.7,0.0,4,496,542,15.202898550724639,-2,UK,Direct,25-34,False,Promising New,0
14140,3,2,935.05,467.525,0.3333333333333333,2,28,31,12.287878787878787,0,UK,Direct,55-64,False,Promising New,0
14141,2,4,915.13,228.7825,0.3333333333333333,4,103,105,8.875,-2,UK,Direct,35-44,False,Promising New,0
14142,373,2,671.34,335.67,0.5,2,273,646,11.772727272727273,0,UK,Organic Search,35-44,True,Lost Low-Value,2
14143,133,1,115.8,115.8,0.0,1,0,133,4.285714285714286,1,UK,Paid Search,35-44,True,Lost Low-Value,2
14144,486,1,30.6,30.6,0.0,1,0,486,12.0,1,UK,Organic Search,25-34,True,Lost Low-Value,2
14145,46,7,7105.05,1015.0071428571429,0.125,7,564,610,62.2,1,UK,Organic Search,65+,False,Champions,1
14146,8,12,9363.3,780.275,0.07692307692307693,12,687,695,12.543859649122806,-4,UK,Organic Search,55-64,False,Champions,1
14147,49,9,2313.0,257.0,0.25,9,591,640,30.233333333333334,-5,UK,Paid Search,65+,False,At-Risk Big Spenders,3
14148,233,2,466.29,233.145,0.0,2,181,414,13.117647058823529,0,UK,Direct,65+,True,Lost Low-Value,2
14149,212,1,446.62,446.62,0.6666666666666666,1,8,220,7.785714285714286,-1,UK,Referral,45-54,True,Lost Low-Value,2
14150,35,2,658.64,329.32,0.0,2,324,359,19.076923076923077,0,UK,Paid Search,35-44,False,Promising New,0
14151,673,2,679.45,339.725,0.3333333333333333,2,43,716,9.204545454545455,0,UK,Organic Search,55-64,True,Lost Low-Value,2
14152,75,7,1997.34,285.3342857142857,0.2222222222222222,7,584,659,13.864661654135338,-3,UK,Paid Search,18-24,False,At-Risk Big Spenders,3
14153,483,1,233.4,233.4,0.0,1,0,483,18.352941176470587,1,UK,Direct,55-64,True,Lost Low-Value,2
14154,239,8,6460.7,807.5875,0.2,8,456,695,11.034246575342467,2,UK,Organic Search,35-44,True,At-Risk Big Spenders,3
14155,266,1,118.75,118.75,0.0,1,0,266,4.166666666666667,1,UK,Referral,45-54,True,Lost Low-Value,2
14156,9,150,228267.66,1521.7844,0.20212765957446807,150,729,738,26.4315,-42,Europe,Email,35-44,False,Champions,1
14157,19,5,978.69,195.738,0.16666666666666666,5,627,646,6.129411764705883,-1,UK,Organic Search,35-44,False,Promising New,0
14158,40,1,507.66,507.66,0.0,1,0,40,19.048780487804876,1,UK,Referral,18-24,False,Promising New,0
14159,19,20,7690.08,384.504,0.2,20,717,736,3.4918211559432932,2,UK,Organic Search,35-44,False,Champions,1
14160,610,7,7805.33,1115.047142857143,0.0,7,88,698,39.3177570093458,1,UK,Referral,35-44,True,At-Risk Big Spenders,3
14161,215,7,2996.93,428.1328571428571,0.0,7,511,726,5.342960288808665,1,UK,Referral,25-34,True,At-Risk Big Spenders,3
14162,173,2,289.36,144.68,0.0,2,119,292,5.68,0,UK,Referral,25-34,True,Lost Low-Value,2
14163,87,5,2594.62,518.924,0.0,5,375,462,16.379310344827587,3,UK,Referral,35-44,False,At-Risk Big Spenders,3
14164,70,2,1452.77,726.385,0.0,2,10,80,32.172413793103445,0,UK,Organic Search,25-34,False,At-Risk Big Spenders,3
14165,275,1,120.44,120.44,0.0,1,0,275,2.2083333333333335,1,UK,Referral,55-64,True,Lost Low-Value,2
14166,505,2,251.15,125.575,0.0,2,121,626,1.607843137254902,0,UK,Referral,25-34,True,Lost Low-Value,2
14167,39,8,1274.29,159.28625,0.0,8,642,681,2.9565217391304346,0,UK,Referral,35-44,False,At-Risk Big Spenders,3
14168,420,2,370.45,185.225,0.3333333333333333,2,144,564,9.8,0,UK,Organic Search,25-34,True,Lost Low-Value,2
14169,430,2,613.11,306.555,0.0,2,14,444,3.1904761904761907,0,UK,Direct,35-44,True,Lost Low-Value,2
14170,375,3,570.18,190.06,0.0,3,20,395,1.8620689655172413,1,UK,Direct,35-44,True,Lost Low-Value,2
14171,98,2,498.79,249.395,0.0,2,632,730,3.296875,0,UK,Organic Search,45-54,True,Lost Low-Value,2
14172,605,3,369.02,123.00666666666666,0.25,3,37,642,1.7727272727272727,-1,UK,Organic Search,35-44,True,Lost Low-Value,2
14173,10,6,586.0,97.66666666666667,0.14285714285714285,6,720,730,5.878787878787879,2,UK,Direct,35-44,False,Promising New,0
14174,33,1,134.46,134.46,0.0,1,0,33,3.6153846153846154,1,UK,Referral,25-34,False,Promising New,0
14175,51,8,7678.88,959.86,0.5294117647058824,8,576,627,9.090634441087614,-2,UK,Organic Search,35-44,False,Champions,1
14176,297,5,756.46,151.292,0.16666666666666666,5,84,381,7.162162162162162,1,UK,Paid Search,35-44,True,At-Risk Big Spenders,3
14177,84,13,2209.69,169.97615384615384,0.07142857142857142,13,567,651,5.087804878048781,-5,UK,Direct,45-54,False,At-Risk Big Spenders,3
14178,8,7,1580.26,225.75142857142856,0.0,7,174,182,4.7215189873417724,1,UK,Paid Search,35-44,False,Promising New,0
14179,40,2,701.57,350.785,0.0,2,12,52,2.031847133757962,0,UK,Direct,45-54,False,Promising New,0
14180,10,33,6117.5,185.37878787878788,0.21428571428571427,33,538,548,2.930795847750865,-3,UK,Direct,35-44,False,Champions,1
14181,410,2,308.35,154.175,0.0,2,152,562,2.3076923076923075,0,UK,Referral,25-34,True,Lost Low-Value,2
14182,443,4,678.77,169.6925,0.2,4,153,596,3.48,0,UK,Email,25-34,True,At-Risk Big Spenders,3
14183,411,2,278.34,139.17,0.0,2,70,481,1.7647058823529411,0,UK,Direct,18-24,True,Lost Low-Value,2
14184,66,1,452.89,452.89,0.0,1,0,66,5.291666666666667,1,UK,Direct,35-44,False,Lost Low-Value,2
14185,331,1,197.65,197.65,0.0,1,0,331,2.0,1,UK,Referral,55-64,True,Lost Low-Value,2
14186,427,5,1550.63,310.126,0.0,5,217,644,14.903846153846153,-1,UK,Referral,45-54,True,At-Risk Big Spenders,3
14187,473,1,123.5,123.5,0.0,1,0,473,6.25,1,UK,Organic Search,35-44,True,Lost Low-Value,2
14188,8,6,2054.36,342.3933333333333,0.4,6,302,310,17.876923076923077,2,UK,Direct,25-34,False,Promising New,0
14189,2,16,5497.87,343.616875,0.36,16,386,388,14.1628664495114,-2,UK,Direct,55-64,False,Champions,1
14190,666,1,79.9,79.9,0.0,1,0,666,2.0,1,UK,Email,18-24,True,Lost Low-Value,2
14191,1,15,4817.66,321.1773333333333,0.11764705882352941,15,727,728,14.052830188679245,11,UK,Direct,35-44,False,Champions,1
14192,388,1,293.74,293.74,0.0,1,0,388,15.571428571428571,1,UK,Direct,55-64,True,Lost Low-Value,2
14193,67,3,1210.19,403.39666666666665,0.0,3,329,396,10.203125,-1,UK,Social Media,35-44,False,At-Risk Big Spenders,3
14194,4,36,18670.59,518.6275,0.3333333333333333,36,725,729,10.543067226890756,6,UK,Direct,25-34,False,Champions,1
14195,201,6,1634.2,272.3666666666667,0.4,6,433,634,68.0,-2,UK,Organic Search,25-34,True,At-Risk Big Spenders,3
14196,106,1,335.52,335.52,0.0,1,0,106,23.666666666666668,1,UK,Organic Search,35-44,True,Lost Low-Value,2
14197,410,1,390.05,390.05,0.0,1,0,410,7.15,1,UK,Organic Search,25-34,True,Lost Low-Value,2
14198,4,9,1569.73,174.41444444444446,0.3076923076923077,9,699,703,6.846153846153846,-1,UK,Organic Search,45-54,False,Champions,1
14199,218,4,1091.7,272.925,0.3333333333333333,4,312,530,14.11111111111111,-2,UK,Direct,35-44,True,At-Risk Big Spenders,3
14200,617,1,379.2,379.2,0.0,1,0,617,6.666666666666667,1,UK,Paid Search,35-44,True,Lost Low-Value,2
14201,60,10,1193.54,119.354,0.16666666666666666,10,528,588,14.654545454545454,2,UK,Referral,25-34,False,At-Risk Big Spenders,3
14202,381,3,847.76,282.58666666666664,0.0,3,243,624,5.724137931034483,-1,UK,Organic Search,45-54,True,At-Risk Big Spenders,3
14203,397,1,339.34,339.34,0.0,1,0,397,5.0,1,UK,Referral,35-44,True,Lost Low-Value,2
14204,2,4,1024.83,256.2075,0.0,4,735,737,2.131818181818182,-2,UK,Organic Search,45-54,False,Promising New,0
14205,16,9,2414.2,268.24444444444447,0.18181818181818182,9,626,642,10.910569105691057,-5,UK,Email,35-44,False,Champions,1
14206,239,3,1185.01,395.00333333333333,0.4,3,163,402,13.098591549295774,-1,UK,Organic Search,25-34,True,At-Risk Big Spenders,3
14207,687,1,157.8,157.8,0.0,1,0,687,18.0,1,UK,Referral,35-44,True,Lost Low-Value,2
14208,94,2,567.05,283.525,0.0,2,457,551,15.114285714285714,0,UK,Direct,35-44,True,Lost Low-Value,2
14209,10,15,4993.27,332.88466666666665,0.21052631578947367,15,722,732,7.528138528138528,-3,UK,Referral,35-44,False,Champions,1
14210,91,16,5556.57,347.285625,0.23809523809523808,16,611,702,7.996815286624204,-4,UK,Direct,45-54,True,Champions,1
14211,53,18,4402.29,244.57166666666666,0.3076923076923077,18,677,730,10.729166666666666,0,UK,Paid Search,55-64,False,Champions,1
14212,89,2,1957.58,978.79,0.0,2,356,445,80.85714285714286,0,UK,Organic Search,45-54,False,At-Risk Big Spenders,3
14213,371,1,1192.2,1192.2,0.5,1,33,404,48.8,-1,UK,Email,35-44,True,Lost Low-Value,2
14214,30,5,1004.38,200.876,0.2857142857142857,5,247,277,11.208955223880597,-1,UK,Direct,35-44,False,Promising New,0
14215,11,9,3250.33,361.1477777777778,0.1,9,720,731,11.725806451612904,3,UK,Paid Search,45-54,False,Champions,1
14216,3,5,2150.04,430.008,0.16666666666666666,5,411,414,9.246753246753247,3,UK,Paid Search,25-34,False,Promising New,0
14217,1,23,3298.59,143.41695652173914,0.30303030303030304,23,526,527,7.068965517241379,3,UK,Social Media,45-54,False,Champions,1
14218,42,1,169.48,169.48,0.0,1,0,42,13.333333333333334,1,UK,Organic Search,55-64,False,Lost Low-Value,2
14219,4,3,633.83,211.27666666666667,0.0,3,489,493,8.44186046511628,-1,UK,Organic Search,25-34,False,Promising New,0
14220,247,4,1515.0,378.75,0.0,4,322,569,12.31578947368421,0,UK,Organic Search,55-64,True,At-Risk Big Spenders,3
14221,42,17,6517.49,383.38176470588235,0.10526315789473684,17,693,735,10.97406340057637,1,UK,Organic Search,55-64,False,Champions,1
14222,177,1,683.17,683.17,0.0,1,0,177,14.804878048780488,1,UK,Referral,35-44,True,Lost Low-Value,2
14223,92,3,991.13,330.37666666666667,0.25,3,172,264,9.75,1,UK,Social Media,55-64,True,At-Risk Big Spenders,3
14224,110,9,1841.71,204.63444444444445,0.0,9,434,544,3.606986899563319,-1,UK,Social Media,25-34,True,At-Risk Big Spenders,3
14225,434,4,2031.07,507.7675,0.2,4,262,696,13.569767441860465,0,UK,Direct,18-24,True,At-Risk Big Spenders,3
14226,28,6,2869.53,478.255,0.3333333333333333,6,413,441,16.5979381443299,2,UK,Referral,35-44,False,At-Risk Big Spenders,3
14227,26,15,6366.16,424.41066666666666,0.3181818181818182,15,643,669,10.757978723404255,5,UK,Paid Search,35-44,False,Champions,1
14228,437,3,745.5,248.5,0.0,3,109,546,6.842105263157895,-1,UK,Email,35-44,True,At-Risk Big Spenders,3
14229,51,7,2594.04,370.57714285714286,0.36363636363636365,7,420,471,12.972222222222221,-5,UK,Organic Search,55-64,False,At-Risk Big Spenders,3
14230,435,3,979.8,326.6,0.0,3,113,548,7.454545454545454,1,UK,Direct,25-34,True,At-Risk Big Spenders,3
14231,179,4,1235.62,308.905,0.3333333333333333,4,271,450,8.840579710144928,2,UK,Paid Search,25-34,True,At-Risk Big Spenders,3
