customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_segment,rfm_total,cluster_id,segment_name
13589,14,6,1120.74,5,4,3,5-4-3,12,0,Promising New
12531,14,2,1771.2,5,3,4,5-3-4,12,0,Promising New
12438,14,2,2466.85,5,3,4,5-3-4,12,0,Promising New
13149,14,4,1676.06,5,3,4,5-3-4,12,0,Promising New
14648,403,15,4343.87,2,5,5,2-5-5,12,3,At-Risk Big Spenders
17329,14,5,998.53,5,4,3,5-4-3,12,0,Promising New
17562,14,7,1122.38,5,4,3,5-4-3,12,0,Promising New
16566,15,5,614.66,5,4,3,5-4-3,12,0,Promising New
14756,15,3,2603.76,5,3,4,5-3-4,12,0,Promising New
15428,15,4,762.75,5,4,3,5-4-3,12,0,Promising New
13206,400,13,8242.43,2,5,5,2-5-5,12,3,At-Risk Big Spenders
12784,15,2,1511.15,5,3,4,5-3-4,12,0,Promising New
12421,15,6,874.6,5,4,3,5-4-3,12,0,Promising New
17516,15,6,947.5,5,4,3,5-4-3,12,0,Promising New
14805,15,7,1080.15,5,4,3,5-4-3,12,0,Promising New
15743,16,4,775.96,5,4,3,5-4-3,12,0,Promising New
16079,16,3,1190.6,5,3,4,5-3-4,12,0,Promising New
15901,16,6,667.89,5,4,3,5-4-3,12,0,Promising New
13502,16,5,780.5,5,4,3,5-4-3,12,0,Promising New
16653,16,2,1212.66,5,3,4,5-3-4,12,0,Promising New
15398,16,2,1345.53,5,3,4,5-3-4,12,0,Promising New
14020,16,4,1249.01,5,3,4,5-3-4,12,0,Promising New
15393,16,5,891.34,5,4,3,5-4-3,12,0,Promising New
17371,17,6,651.37,5,4,3,5-4-3,12,0,Promising New
17155,17,7,874.98,5,4,3,5-4-3,12,0,Promising New
16688,1,4,1260.86,5,3,4,5-3-4,12,0,Promising New
14134,382,15,11059.91,2,5,5,2-5-5,12,3,At-Risk Big Spenders
13363,17,3,1623.86,5,3,4,5-3-4,12,0,Promising New
13499,17,5,1105.75,5,4,3,5-4-3,12,0,Promising New
16261,17,6,1041.16,5,4,3,5-4-3,12,0,Promising New
17073,17,4,1444.84,5,3,4,5-3-4,12,0,Promising New
12586,17,4,2062.67,5,3,4,5-3-4,12,0,Promising New
16330,17,7,625.38,5,4,3,5-4-3,12,0,Promising New
15208,1,6,970.52,5,4,3,5-4-3,12,0,Promising New
13542,376,17,3959.49,2,5,5,2-5-5,12,3,At-Risk Big Spenders
15116,17,4,1352.75,5,3,4,5-3-4,12,0,Promising New
14297,17,4,1305.33,5,3,4,5-3-4,12,0,Promising New
15369,374,11,5700.22,2,5,5,2-5-5,12,3,At-Risk Big Spenders
16139,18,5,1111.15,5,4,3,5-4-3,12,0,Promising New
16369,18,7,2654.48,4,4,4,4-4-4,12,1,Champions
14447,18,6,1711.73,4,4,4,4-4-4,12,0,Promising New
13958,372,8,4699.23,2,5,5,2-5-5,12,3,At-Risk Big Spenders
16754,372,29,21446.34,2,5,5,2-5-5,12,1,Champions
13282,18,4,1313.19,4,4,4,4-4-4,12,0,Promising New
16125,367,14,4292.35,2,5,5,2-5-5,12,3,At-Risk Big Spenders
16858,366,10,4292.59,2,5,5,2-5-5,12,3,At-Risk Big Spenders
17307,365,11,3421.81,2,5,5,2-5-5,12,3,At-Risk Big Spenders
16442,1,5,891.98,5,4,3,5-4-3,12,0,Promising New
15671,18,7,2593.37,4,4,4,4-4-4,12,1,Champions
13564,354,36,15880.22,2,5,5,2-5-5,12,1,Champions
14116,19,5,1382.74,4,4,4,4-4-4,12,0,Promising New
16351,332,13,3330.03,2,5,5,2-5-5,12,3,At-Risk Big Spenders
17406,330,13,4186.95,2,5,5,2-5-5,12,3,At-Risk Big Spenders
14984,19,6,1260.51,4,4,4,4-4-4,12,0,Promising New
12872,326,12,3283.96,2,5,5,2-5-5,12,3,At-Risk Big Spenders
14595,19,8,2164.45,4,4,4,4-4-4,12,1,Champions
15222,318,11,3448.19,2,5,5,2-5-5,12,3,At-Risk Big Spenders
14477,19,7,1969.6,4,4,4,4-4-4,12,1,Champions
18276,21,6,1656.52,4,4,4,4-4-4,12,0,Promising New
15237,1,4,1412.32,5,3,4,5-3-4,12,0,Promising New
13963,308,17,2860.57,2,5,5,2-5-5,12,3,At-Risk Big Spenders
16134,21,5,2089.18,4,4,4,4-4-4,12,0,Promising New
15808,306,21,17180.25,2,5,5,2-5-5,12,1,Champions
17159,21,5,2099.59,4,4,4,4-4-4,12,0,Promising New
17850,302,155,51208.87,2,5,5,2-5-5,12,1,Champions
17522,1,5,1066.15,5,4,3,5-4-3,12,0,Promising New
12391,21,6,2724.84,4,4,4,4-4-4,12,1,Champions
15530,21,5,1808.68,4,4,4,4-4-4,12,0,Promising New
16511,21,6,1758.49,4,4,4,4-4-4,12,0,Promising New
13044,291,11,4848.05,2,5,5,2-5-5,12,3,At-Risk Big Spenders
16463,21,4,1422.4,4,4,4,4-4-4,12,0,Promising New
12578,21,4,3882.45,4,3,5,4-3-5,12,0,Promising New
14434,21,6,1372.8,4,4,4,4-4-4,12,0,Promising New
12997,22,8,2110.91,4,4,4,4-4-4,12,1,Champions
14332,22,5,1917.41,4,4,4,4-4-4,12,0,Promising New
13715,281,17,8059.76,2,5,5,2-5-5,12,3,At-Risk Big Spenders
15489,22,8,2419.61,4,4,4,4-4-4,12,1,Champions
16892,1,7,754.75,5,4,3,5-4-3,12,0,Promising New
12950,2,3,1771.0,5,3,4,5-3-4,12,0,Promising New
17508,280,8,4579.23,2,5,5,2-5-5,12,3,At-Risk Big Spenders
12828,2,6,1018.71,5,4,3,5-4-3,12,0,Promising New
18221,22,6,1424.94,4,4,4,4-4-4,12,0,Promising New
15506,22,6,2030.33,4,4,4,4-4-4,12,0,Promising New
15864,22,7,1876.72,4,4,4,4-4-4,12,0,Promising New
17095,22,7,2543.65,4,4,4,4-4-4,12,1,Champions
13093,267,55,53660.98,2,5,5,2-5-5,12,1,Champions
15267,22,5,1629.6,4,4,4,4-4-4,12,0,Promising New
14081,267,10,4867.57,2,5,5,2-5-5,12,3,At-Risk Big Spenders
13138,22,7,1274.01,4,4,4,4-4-4,12,0,Promising New
16042,22,8,2245.32,4,4,4,4-4-4,12,1,Champions
17230,264,18,9317.09,2,5,5,2-5-5,12,1,Champions
17797,22,8,1971.87,4,4,4,4-4-4,12,1,Champions
12783,2,4,1295.87,5,3,4,5-3-4,12,0,Promising New
18237,2,5,987.1,5,4,3,5-4-3,12,0,Promising New
15110,23,6,1505.85,4,4,4,4-4-4,12,0,Promising New
13939,23,7,1560.96,4,4,4,4-4-4,12,0,Promising New
15584,23,6,1268.2,4,4,4,4-4-4,12,0,Promising New
13685,2,7,661.92,5,4,3,5-4-3,12,0,Promising New
13500,23,4,1466.3,4,4,4,4-4-4,12,0,Promising New
14465,246,11,3562.33,2,5,5,2-5-5,12,3,At-Risk Big Spenders
17521,24,5,1278.06,4,4,4,4-4-4,12,0,Promising New
14544,24,3,2906.85,4,3,5,4-3-5,12,0,Promising New
14532,236,11,3845.78,2,5,5,2-5-5,12,3,At-Risk Big Spenders
14715,24,8,1731.35,4,4,4,4-4-4,12,1,Champions
13846,24,4,1307.79,4,4,4,4-4-4,12,0,Promising New
12933,24,8,1636.63,4,4,4,4-4-4,12,3,At-Risk Big Spenders
14522,24,8,1748.42,4,4,4,4-4-4,12,1,Champions
13485,233,11,3015.22,2,5,5,2-5-5,12,3,At-Risk Big Spenders
14770,232,8,3637.64,2,5,5,2-5-5,12,3,At-Risk Big Spenders
13614,24,6,2332.74,4,4,4,4-4-4,12,3,At-Risk Big Spenders
13455,24,6,2212.99,4,4,4,4-4-4,12,3,At-Risk Big Spenders
17974,24,6,1739.09,4,4,4,4-4-4,12,0,Promising New
18181,24,5,1188.34,4,4,4,4-4-4,12,0,Promising New
17646,219,12,3898.79,2,5,5,2-5-5,12,3,At-Risk Big Spenders
15079,212,11,3533.6,2,5,5,2-5-5,12,3,At-Risk Big Spenders
13952,211,14,12791.84,2,5,5,2-5-5,12,1,Champions
17504,206,18,9290.89,2,5,5,2-5-5,12,1,Champions
14684,25,6,1430.03,4,4,4,4-4-4,12,0,Promising New
17590,2,3,1466.77,5,3,4,5-3-4,12,0,Promising New
14487,26,7,1266.27,4,4,4,4-4-4,12,0,Promising New
13659,197,12,4884.68,2,5,5,2-5-5,12,3,At-Risk Big Spenders
12865,26,4,3323.47,4,3,5,4-3-5,12,3,At-Risk Big Spenders
17041,26,6,1655.2,4,4,4,4-4-4,12,0,Promising New
14828,196,13,8125.62,2,5,5,2-5-5,12,3,At-Risk Big Spenders
16726,26,7,2063.88,4,4,4,4-4-4,12,3,At-Risk Big Spenders
18231,192,28,6848.27,2,5,5,2-5-5,12,1,Champions
14740,191,11,4161.06,2,5,5,2-5-5,12,3,At-Risk Big Spenders
14867,185,16,2952.06,2,5,5,2-5-5,12,3,At-Risk Big Spenders
14625,185,11,4497.88,2,5,5,2-5-5,12,3,At-Risk Big Spenders
14499,26,7,2101.79,4,4,4,4-4-4,12,3,At-Risk Big Spenders
14662,28,7,1376.43,4,4,4,4-4-4,12,3,At-Risk Big Spenders
14573,179,13,2163.12,3,5,4,3-5-4,12,3,At-Risk Big Spenders
15136,2,4,1286.7,5,3,4,5-3-4,12,0,Promising New
12685,28,6,2575.08,4,4,4,4-4-4,12,3,At-Risk Big Spenders
16320,172,6,5626.59,3,4,5,3-4-5,12,3,At-Risk Big Spenders
17897,172,9,2053.04,3,5,4,3-5-4,12,3,At-Risk Big Spenders
15701,2,4,1529.0,5,3,4,5-3-4,12,0,Promising New
15608,28,5,1785.98,4,4,4,4-4-4,12,0,Promising New
12517,28,4,2301.6,4,4,4,4-4-4,12,0,Promising New
15969,2,5,1127.05,5,4,3,5-4-3,12,0,Promising New
15665,168,5,3987.07,3,4,5,3-4-5,12,3,At-Risk Big Spenders
17969,166,20,2354.29,3,5,4,3-5-4,12,3,At-Risk Big Spenders
17042,2,5,1036.58,5,4,3,5-4-3,12,0,Promising New
17054,28,5,1356.33,4,4,4,4-4-4,12,0,Promising New
15289,29,5,1581.33,4,4,4,4-4-4,12,0,Promising New
16628,29,7,2318.1,4,4,4,4-4-4,12,3,At-Risk Big Spenders
17126,152,9,2008.93,3,5,4,3-5-4,12,3,At-Risk Big Spenders
14548,150,9,2398.49,3,5,4,3-5-4,12,3,At-Risk Big Spenders
15716,145,11,2482.74,3,5,4,3-5-4,12,3,At-Risk Big Spenders
14758,144,7,2864.97,3,4,5,3-4-5,12,3,At-Risk Big Spenders
12840,143,7,4041.97,3,4,5,3-4-5,12,3,At-Risk Big Spenders
12468,143,5,3238.74,3,4,5,3-4-5,12,3,At-Risk Big Spenders
12510,142,7,3033.75,3,4,5,3-4-5,12,3,At-Risk Big Spenders
14829,29,7,1455.87,4,4,4,4-4-4,12,3,At-Risk Big Spenders
15704,140,6,3734.66,3,4,5,3-4-5,12,3,At-Risk Big Spenders
12916,138,7,4479.73,3,4,5,3-4-5,12,3,At-Risk Big Spenders
14692,137,12,1715.14,3,5,4,3-5-4,12,3,At-Risk Big Spenders
15452,29,6,1785.11,4,4,4,4-4-4,12,3,At-Risk Big Spenders
14712,29,4,1328.07,4,4,4,4-4-4,12,0,Promising New
15471,2,3,1292.01,5,3,4,5-3-4,12,0,Promising New
12985,0,2,1220.38,5,3,4,5-3-4,12,0,Promising New
12917,128,6,4359.2,3,4,5,3-4-5,12,3,At-Risk Big Spenders
17994,121,11,2183.39,3,5,4,3-5-4,12,3,At-Risk Big Spenders
16045,119,8,3434.93,3,4,5,3-4-5,12,3,At-Risk Big Spenders
15111,29,5,2442.37,4,4,4,4-4-4,12,3,At-Risk Big Spenders
14855,119,7,6520.3,3,4,5,3-4-5,12,3,At-Risk Big Spenders
13799,116,9,2737.33,3,5,4,3-5-4,12,3,At-Risk Big Spenders
12758,116,7,9903.24,3,4,5,3-4-5,12,3,At-Risk Big Spenders
14904,2,4,1557.17,5,3,4,5-3-4,12,0,Promising New
16755,114,7,2864.68,3,4,5,3-4-5,12,3,At-Risk Big Spenders
17742,113,11,2098.48,3,5,4,3-5-4,12,3,At-Risk Big Spenders
14745,112,12,2551.41,3,5,4,3-5-4,12,3,At-Risk Big Spenders
14224,110,9,1841.71,3,5,4,3-5-4,12,3,At-Risk Big Spenders
14930,108,6,5236.73,3,4,5,3-4-5,12,3,At-Risk Big Spenders
13425,108,5,3390.43,3,4,5,3-4-5,12,3,At-Risk Big Spenders
17242,108,5,2889.28,3,4,5,3-4-5,12,3,At-Risk Big Spenders
17268,107,11,1321.85,3,5,4,3-5-4,12,3,At-Risk Big Spenders
14472,103,9,2118.72,3,5,4,3-5-4,12,3,At-Risk Big Spenders
16205,30,7,1805.11,4,4,4,4-4-4,12,3,At-Risk Big Spenders
14078,101,9,1551.82,3,5,4,3-5-4,12,3,At-Risk Big Spenders
17588,100,7,2913.31,3,4,5,3-4-5,12,3,At-Risk Big Spenders
15596,100,9,2727.72,3,5,4,3-5-4,12,3,At-Risk Big Spenders
17722,96,5,3440.62,3,4,5,3-4-5,12,3,At-Risk Big Spenders
15491,95,6,3100.09,3,4,5,3-4-5,12,3,At-Risk Big Spenders
13029,30,5,1927.3,4,4,4,4-4-4,12,3,At-Risk Big Spenders
14565,95,5,3709.22,3,4,5,3-4-5,12,3,At-Risk Big Spenders
13748,95,9,2064.35,3,5,4,3-5-4,12,3,At-Risk Big Spenders
12502,95,5,2995.87,3,4,5,3-4-5,12,3,At-Risk Big Spenders
15885,93,13,1921.82,3,5,4,3-5-4,12,3,At-Risk Big Spenders
13249,92,9,1507.17,3,5,4,3-5-4,12,3,At-Risk Big Spenders
15400,92,8,1302.3,3,5,4,3-5-4,12,3,At-Risk Big Spenders
13330,92,6,2796.1,3,4,5,3-4-5,12,3,At-Risk Big Spenders
16027,91,15,1727.16,3,5,4,3-5-4,12,3,At-Risk Big Spenders
13507,3,4,2479.16,5,3,4,5-3-4,12,0,Promising New
18167,3,3,1384.86,5,3,4,5-3-4,12,0,Promising New
12924,88,12,2045.21,3,5,4,3-5-4,12,3,At-Risk Big Spenders
15980,88,7,6214.68,3,4,5,3-4-5,12,3,At-Risk Big Spenders
16229,87,6,2867.86,3,4,5,3-4-5,12,3,At-Risk Big Spenders
17640,86,6,3168.94,3,4,5,3-4-5,12,3,At-Risk Big Spenders
14691,30,5,2114.33,4,4,4,4-4-4,12,3,At-Risk Big Spenders
13662,85,11,2233.61,3,5,4,3-5-4,12,3,At-Risk Big Spenders
14915,85,11,1811.25,3,5,4,3-5-4,12,3,At-Risk Big Spenders
17481,3,4,1255.59,5,3,4,5-3-4,12,0,Promising New
14105,85,5,5988.83,3,4,5,3-4-5,12,3,At-Risk Big Spenders
16880,30,8,1813.21,4,4,4,4-4-4,12,3,At-Risk Big Spenders
14177,84,13,2209.69,3,5,4,3-5-4,12,3,At-Risk Big Spenders
13334,82,5,6201.8,3,4,5,3-4-5,12,3,At-Risk Big Spenders
14121,3,4,2780.15,5,3,4,5-3-4,12,0,Promising New
16584,80,5,3093.17,3,4,5,3-4-5,12,3,At-Risk Big Spenders
17633,31,7,2057.39,4,4,4,4-4-4,12,3,At-Risk Big Spenders
12435,79,6,12710.69,3,4,5,3-4-5,12,3,At-Risk Big Spenders
17886,31,6,1572.55,4,4,4,4-4-4,12,3,At-Risk Big Spenders
14038,78,5,3069.88,3,4,5,3-4-5,12,3,At-Risk Big Spenders
12854,78,7,2970.97,3,4,5,3-4-5,12,3,At-Risk Big Spenders
17027,78,9,1310.63,3,5,4,3-5-4,12,3,At-Risk Big Spenders
15810,78,8,2999.04,3,4,5,3-4-5,12,3,At-Risk Big Spenders
15067,78,5,3862.88,3,4,5,3-4-5,12,3,At-Risk Big Spenders
17311,78,6,3494.56,3,4,5,3-4-5,12,3,At-Risk Big Spenders
12409,78,7,23173.89,3,4,5,3-4-5,12,1,Champions
17460,78,16,2157.97,3,5,4,3-5-4,12,1,Champions
17388,77,11,1519.37,3,5,4,3-5-4,12,3,At-Risk Big Spenders
14232,31,5,2048.07,4,4,4,4-4-4,12,3,At-Risk Big Spenders
16618,31,5,2647.59,4,4,4,4-4-4,12,3,At-Risk Big Spenders
16383,74,7,2887.99,3,4,5,3-4-5,12,3,At-Risk Big Spenders
16266,73,14,1757.95,3,5,4,3-5-4,12,3,At-Risk Big Spenders
13979,73,7,3373.63,3,4,5,3-4-5,12,3,At-Risk Big Spenders
14418,3,3,1937.25,5,3,4,5-3-4,12,0,Promising New
14934,72,5,3403.5,3,4,5,3-4-5,12,3,At-Risk Big Spenders
17905,71,13,1981.44,3,5,4,3-5-4,12,3,At-Risk Big Spenders
14360,31,4,2118.03,4,4,4,4-4-4,12,0,Promising New
17894,71,18,2304.16,3,5,4,3-5-4,12,1,Champions
16233,71,9,1818.31,3,5,4,3-5-4,12,3,At-Risk Big Spenders
13764,70,6,2908.67,3,4,5,3-4-5,12,3,At-Risk Big Spenders
16732,31,4,4387.64,4,3,5,4-3-5,12,3,At-Risk Big Spenders
14916,70,8,3042.95,3,4,5,3-4-5,12,3,At-Risk Big Spenders
13092,70,12,2140.28,3,5,4,3-5-4,12,3,At-Risk Big Spenders
15834,70,7,3761.89,3,4,5,3-4-5,12,3,At-Risk Big Spenders
15164,68,9,2028.11,3,5,4,3-5-4,12,3,At-Risk Big Spenders
13635,67,4,2999.16,3,4,5,3-4-5,12,3,At-Risk Big Spenders
15573,31,5,1180.47,4,4,4,4-4-4,12,0,Promising New
13505,67,4,3633.63,3,4,5,3-4-5,12,3,At-Risk Big Spenders
13431,67,8,3316.24,3,4,5,3-4-5,12,3,At-Risk Big Spenders
14651,67,9,2025.52,3,5,4,3-5-4,12,3,At-Risk Big Spenders
18116,67,13,2125.43,3,5,4,3-5-4,12,3,At-Risk Big Spenders
15228,66,6,5529.87,3,4,5,3-4-5,12,3,At-Risk Big Spenders
13323,3,5,787.85,5,4,3,5-4-3,12,0,Promising New
16253,66,7,7222.2,3,4,5,3-4-5,12,3,At-Risk Big Spenders
15757,65,6,2940.36,3,4,5,3-4-5,12,3,At-Risk Big Spenders
17043,32,8,2575.17,4,4,4,4-4-4,12,1,Champions
18016,32,7,1954.56,4,4,4,4-4-4,12,3,At-Risk Big Spenders
16232,32,7,2712.97,4,4,4,4-4-4,12,3,At-Risk Big Spenders
12723,3,5,707.07,5,4,3,5-4-3,12,0,Promising New
15416,64,7,4572.82,3,4,5,3-4-5,12,3,At-Risk Big Spenders
15841,64,9,2707.45,3,5,4,3-5-4,12,3,At-Risk Big Spenders
18194,64,6,3801.62,3,4,5,3-4-5,12,3,At-Risk Big Spenders
17921,64,10,2394.36,3,5,4,3-5-4,12,3,At-Risk Big Spenders
18154,3,5,932.6,5,4,3,5-4-3,12,0,Promising New
17623,32,7,2365.77,4,4,4,4-4-4,12,3,At-Risk Big Spenders
14462,63,12,2237.81,3,5,4,3-5-4,12,3,At-Risk Big Spenders
13259,61,9,1398.79,3,5,4,3-5-4,12,3,At-Risk Big Spenders
16104,61,9,2774.46,3,5,4,3-5-4,12,3,At-Risk Big Spenders
17552,60,12,2786.77,3,5,4,3-5-4,12,1,Champions
13473,60,8,2657.76,3,5,4,3-5-4,12,3,At-Risk Big Spenders
17158,32,5,1980.0,4,4,4,4-4-4,12,3,At-Risk Big Spenders
13717,32,8,1754.06,4,4,4,4-4-4,12,3,At-Risk Big Spenders
13373,60,6,7547.71,3,4,5,3-4-5,12,3,At-Risk Big Spenders
14201,60,10,1193.54,3,5,4,3-5-4,12,3,At-Risk Big Spenders
17164,32,7,2467.35,4,4,4,4-4-4,12,3,At-Risk Big Spenders
16086,59,10,2687.73,3,5,4,3-5-4,12,3,At-Risk Big Spenders
16120,59,6,2967.51,3,4,5,3-4-5,12,3,At-Risk Big Spenders
14857,59,7,3651.85,3,4,5,3-4-5,12,3,At-Risk Big Spenders
12371,59,4,3347.38,3,4,5,3-4-5,12,3,At-Risk Big Spenders
16348,32,8,1740.4,4,4,4,4-4-4,12,3,At-Risk Big Spenders
14541,58,14,2491.38,3,5,4,3-5-4,12,1,Champions
18171,58,9,2437.31,3,5,4,3-5-4,12,3,At-Risk Big Spenders
13464,58,6,3097.64,3,4,5,3-4-5,12,3,At-Risk Big Spenders
12633,58,7,5050.16,3,4,5,3-4-5,12,3,At-Risk Big Spenders
12876,57,4,3751.79,3,4,5,3-4-5,12,3,At-Risk Big Spenders
16372,33,5,1290.31,4,4,4,4-4-4,12,0,Promising New
16676,33,6,2361.9,4,4,4,4-4-4,12,3,At-Risk Big Spenders
16770,57,9,1778.93,3,5,4,3-5-4,12,3,At-Risk Big Spenders
16239,56,6,1492.2,4,4,4,4-4-4,12,3,At-Risk Big Spenders
13760,54,5,1363.64,4,4,4,4-4-4,12,3,At-Risk Big Spenders
13878,54,4,2416.9,4,4,4,4-4-4,12,3,At-Risk Big Spenders
16934,54,6,2083.14,4,4,4,4-4-4,12,3,At-Risk Big Spenders
17244,53,5,1823.64,4,4,4,4-4-4,12,3,At-Risk Big Spenders
13265,53,5,2005.66,4,4,4,4-4-4,12,3,At-Risk Big Spenders
17734,53,6,1442.32,4,4,4,4-4-4,12,3,At-Risk Big Spenders
14443,53,5,2082.97,4,4,4,4-4-4,12,3,At-Risk Big Spenders
16389,53,4,1334.47,4,4,4,4-4-4,12,3,At-Risk Big Spenders
17534,53,5,1668.83,4,4,4,4-4-4,12,3,At-Risk Big Spenders
12357,33,2,17437.66,4,3,5,4-3-5,12,3,At-Risk Big Spenders
16249,52,5,1800.07,4,4,4,4-4-4,12,3,At-Risk Big Spenders
14306,51,6,2790.92,4,4,4,4-4-4,12,3,At-Risk Big Spenders
15826,51,4,2598.28,4,4,4,4-4-4,12,3,At-Risk Big Spenders
15220,51,6,1767.36,4,4,4,4-4-4,12,3,At-Risk Big Spenders
14229,51,7,2594.04,4,4,4,4-4-4,12,3,At-Risk Big Spenders
16099,50,7,1573.2,4,4,4,4-4-4,12,3,At-Risk Big Spenders
17764,50,5,1513.57,4,4,4,4-4-4,12,3,At-Risk Big Spenders
15587,50,7,1522.08,4,4,4,4-4-4,12,3,At-Risk Big Spenders
17571,50,5,1629.66,4,4,4,4-4-4,12,3,At-Risk Big Spenders
14921,30,2,1316.07,4,3,4,4-3-4,11,0,Promising New
13888,119,7,2001.59,3,4,4,3-4-4,11,3,At-Risk Big Spenders
17642,119,5,1824.49,3,4,4,3-4-4,11,3,At-Risk Big Spenders
14139,46,4,1086.8,4,4,3,4-4-3,11,0,Promising New
12520,79,5,2346.26,3,4,4,3-4-4,11,3,At-Risk Big Spenders
16292,117,5,1253.76,3,4,4,3-4-4,11,3,At-Risk Big Spenders
17731,79,6,1708.99,3,4,4,3-4-4,11,3,At-Risk Big Spenders
13946,79,6,1423.71,3,4,4,3-4-4,11,3,At-Risk Big Spenders
13573,50,6,892.03,4,4,3,4-4-3,11,3,At-Risk Big Spenders
17664,18,4,1166.23,4,4,3,4-4-3,11,0,Promising New
15068,46,4,1174.9,4,4,3,4-4-3,11,3,At-Risk Big Spenders
15353,254,7,2794.47,2,4,5,2-4-5,11,3,At-Risk Big Spenders
12473,53,3,2585.73,4,3,4,4-3-4,11,3,At-Risk Big Spenders
17856,1,4,1123.83,5,3,3,5-3-3,11,0,Promising New
17932,29,3,1331.57,4,3,4,4-3-4,11,0,Promising New
16430,57,6,1102.94,4,4,3,4-4-3,11,3,At-Risk Big Spenders
15480,116,3,3554.85,3,3,5,3-3-5,11,3,At-Risk Big Spenders
15633,509,13,4335.96,1,5,5,1-5-5,11,3,At-Risk Big Spenders
14412,35,3,1426.19,4,3,4,4-3-4,11,0,Promising New
15468,35,3,1351.52,4,3,4,4-3-4,11,0,Promising New
17048,115,7,2071.68,3,4,4,3-4-4,11,3,At-Risk Big Spenders
14006,115,7,2052.99,3,4,4,3-4-4,11,3,At-Risk Big Spenders
13655,114,6,2280.51,3,4,4,3-4-4,11,3,At-Risk Big Spenders
13780,7,3,701.27,5,3,3,5-3-3,11,0,Promising New
16728,46,4,1048.28,4,4,3,4-4-3,11,0,Promising New
17025,60,5,1349.67,3,4,4,3-4-4,11,3,At-Risk Big Spenders
14236,80,5,1555.34,3,4,4,3-4-4,11,3,At-Risk Big Spenders
15797,113,5,2417.8,3,4,4,3-4-4,11,3,At-Risk Big Spenders
16164,17,3,822.48,5,3,3,5-3-3,11,0,Promising New
16419,112,8,1463.7,3,4,4,3-4-4,11,3,At-Risk Big Spenders
13314,1,3,775.94,5,3,3,5-3-3,11,0,Promising New
16212,19,4,1293.71,4,3,4,4-3-4,11,0,Promising New
14948,23,6,1101.97,4,4,3,4-4-3,11,0,Promising New
15938,112,9,734.81,3,5,3,3-5-3,11,3,At-Risk Big Spenders
17029,110,7,1614.3,3,4,4,3-4-4,11,3,At-Risk Big Spenders
16491,46,2,1533.16,4,3,4,4-3-4,11,0,Promising New
14566,110,4,2551.0,3,4,4,3-4-4,11,3,At-Risk Big Spenders
14460,110,9,1021.28,3,5,3,3-5-3,11,3,At-Risk Big Spenders
16777,80,5,1292.18,3,4,4,3-4-4,11,3,At-Risk Big Spenders
17585,109,7,2040.51,3,4,4,3-4-4,11,3,At-Risk Big Spenders
14997,46,4,769.88,4,4,3,4-4-3,11,0,Promising New
13569,17,4,725.04,5,3,3,5-3-3,11,0,Promising New
13814,56,3,2257.32,4,3,4,4-3-4,11,3,At-Risk Big Spenders
17979,35,4,729.01,4,4,3,4-4-3,11,0,Promising New
14788,7,3,1156.32,5,3,3,5-3-3,11,0,Promising New
14019,46,3,1405.77,4,3,4,4-3-4,11,0,Promising New
13681,17,4,827.83,5,3,3,5-3-3,11,0,Promising New
14407,107,5,2102.13,3,4,4,3-4-4,11,3,At-Risk Big Spenders
17448,529,41,14448.67,1,5,5,1-5-5,11,1,Champions
17495,7,3,806.72,5,3,3,5-3-3,11,0,Promising New
16759,7,3,789.79,5,3,3,5-3-3,11,0,Promising New
15800,107,7,1227.07,3,4,4,3-4-4,11,3,At-Risk Big Spenders
12649,107,8,2091.93,3,4,4,3-4-4,11,3,At-Risk Big Spenders
13059,249,10,2291.77,2,5,4,2-5-4,11,3,At-Risk Big Spenders
13940,17,4,839.14,5,3,3,5-3-3,11,0,Promising New
12755,249,11,1696.86,2,5,4,2-5-4,11,3,At-Risk Big Spenders
12526,0,3,1172.66,5,3,3,5-3-3,11,0,Promising New
12497,81,3,4478.36,3,3,5,3-3-5,11,3,At-Risk Big Spenders
16859,106,7,1932.41,3,4,4,3-4-4,11,3,At-Risk Big Spenders
14214,30,5,1004.38,4,4,3,4-4-3,11,0,Promising New
12673,5,3,1140.02,5,3,3,5-3-3,11,0,Promising New
16535,5,2,952.04,5,3,3,5-3-3,11,0,Promising New
16906,81,7,1410.07,3,4,4,3-4-4,11,3,At-Risk Big Spenders
13558,5,4,594.52,5,3,3,5-3-3,11,0,Promising New
17703,35,4,1094.84,4,4,3,4-4-3,11,0,Promising New
16593,50,8,1071.14,4,4,3,4-4-3,11,3,At-Risk Big Spenders
17500,17,3,1138.0,5,3,3,5-3-3,11,0,Promising New
15325,103,8,1601.46,3,4,4,3-4-4,11,3,At-Risk Big Spenders
13950,11,4,745.06,5,3,3,5-3-3,11,0,Promising New
12379,81,4,1470.22,3,4,4,3-4-4,11,3,At-Risk Big Spenders
14937,56,3,1621.88,4,3,4,4-3-4,11,3,At-Risk Big Spenders
15952,33,4,781.91,4,4,3,4-4-3,11,0,Promising New
16014,35,5,1100.28,4,4,3,4-4-3,11,0,Promising New
12835,418,41,5996.83,1,5,5,1-5-5,11,1,Champions
14720,5,3,663.81,5,3,3,5-3-3,11,0,Promising New
17320,100,6,2444.85,3,4,4,3-4-4,11,3,At-Risk Big Spenders
12397,35,2,2214.9,4,3,4,4-3-4,11,0,Promising New
